Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Gus Varland","- - -",0,0,0,10,0,9,7.000000741746769,5.000000529819121,1.0000001059638242,0.36666666666666664,0.84337349,0.366666666,0.083333333,95.16258453040994,2.0000002119276483,5.96,5.051461663658258,5.626558106632819,-0.04918758571147919,"Gus Varland",24737,681402
"Camilo Doval","SFG",4,1,22,46,0,44,11.454546447627887,5.931818696093012,0.8181818891162776,0.3392857142857143,0.71216617,0.594827586,0.133333333,99.97930952113309,4.7045458624185965,3.69,3.912572639638733,3.7634741857074925,-0.05071672424674034,"Camilo Doval",21992,666808
"Tejay Antone","CIN",0,0,0,4,0,2,9,18,0,0.4,0.66666667,0.4,0,94.16669778262867,4.5,6.04,7.162572574615479,8.677228194475173,-0.0514746718108654,"Tejay Antone",16233,622088
"Nate Pearson","- - -",2,1,2,48,0,51.1,10.694806850545879,3.3311693468913393,1.7532470246796523,0.3181818181818182,0.75,0.345070422,0.166666666,97.55262076500618,4.909091669103026,4.43,4.604131239352082,3.8420402874370234,-0.05268136039376259,"Nate Pearson",20160,663878
"Diego Castillo","MIN",0,0,0,5,0,7,3.8571433826369397,9.00000122615286,0,0.25,0.83333333,0.5,0,95.67745208740234,2.57142892175796,4.74,5.305430009413779,7.03646523937398,-0.05435609072446823,"Diego Castillo",17496,650895
"Amos Willingham","WSN",0,0,0,1,0,1,9,0,9,0.3333333333333333,0,0.25,0.5,97.74099496694711,18,21.74,14.162572574615478,4.19188381433487,-0.05508405715227127,"Amos Willingham",26128,686294
"Chayce McDermott","BAL",0,0,0,1,1,4,6.75,4.5,2.25,0.3333333333333333,0.71428571,0.615384615,0.25,94.10085880055146,6.75,7.48,6.412572574615479,4.677228194475174,-0.05669775605201721,"Chayce McDermott",29866,694646
"Trey Wingenter","BOS",0,0,0,2,0,2.1,11.571430147910819,7.714286765273879,3.8571433826369397,0.5,0,0.444444444,0.333333333,96.17039388020834,27.00000367845858,7.11,8.73400190509106,5.109987208320704,-0.0579536035656929,"Trey Wingenter",17793,622259
"Casey Legumina","CIN",0,0,0,2,0,4,2.25,2.25,2.25,0.3888888888888889,0.26315789,0.789473684,1,93.5268036813447,13.5,6.35,6.662572574615479,3.7912364795804026,-0.058489613234996796,"Casey Legumina",25921,668984
"Tyler Zuber","TBR",0,0,0,2,0,3.1,10.80000102996836,5.40000051498418,2.70000025749209,0.25,1,0.222222222,0.166666666,94.959228515625,2.70000025749209,3.64,6.462572889328033,5.288952893150361,-0.0593842938542366,"Tyler Zuber",20379,676604
"Daniel Robert","TEX",0,0,0,3,0,4.2,7.714286765273879,3.8571433826369397,1.9285716913184698,0.3076923076923077,0.92105263,0.142857142,0.1,95.355615234375,3.8571433826369397,4.28,6.805430213772588,7.265406604710175,-0.0607043132185936,"Daniel Robert",21229,642016
"Gerson Garabito","TEX",0,1,0,10,1,17,6.882353713355761,4.235294592834315,1.0588236482085787,0.16279069767441862,0.81395349,0.363636363,0.111111111,93.60996607730263,2.6470591205214467,6.27,5.103749262997873,5.178090515896062,-0.061527403537184,"Gerson Garabito",19835,642520
"James McCann","BAL",0,0,0,1,0,1,0,0,9,0.25,0,0.2,0.333333333,45.28511962890625,18,3.72,16.162572574615478,7.706539434194565,-0.06288187205791473,"James McCann",12859,543510
"Luis Frías","ARI",0,1,0,7,0,6.1,9.94736892034475,5.684210811625571,1.4210527029063929,0.5263157894736842,0.51470588,0.5,0.5,96.28231336805555,9.94736892034475,6.07,4.899414767056626,3.325095410097165,-0.06323657929897308,"Luis Frias",21997,666818
"Vladimir Gutierrez","MIA",0,0,0,1,0,4,9,4.5,2.25,0.2,0.55555556,0.181818181,0.166666666,92.86908637152777,6.75,3.22,5.912572574615479,4.934556004405022,-0.06372338533401489,"Vladimir Gutierrez",19278,661269
"Tucker Barnhart","ARI",0,0,0,1,0,1,0,0,9,0.5,0.76923077,0.571428571,0.5,45.99662642045455,18,9.1,16.162572574615478,6.19188381433487,-0.06523270905017853,"Tucker Barnhart",10200,571466
"Brent Honeywell","- - -",0,1,1,12,1,23.2,4.943662303848153,2.281690294083763,1.1408451470418814,0.2857142857142857,0.89552239,0.430555555,0.111111111,94.51639811197917,2.281690294083763,5.27,4.725952961302501,4.806053040043096,-0.0655873860232532,"Brent Honeywell",16466,641703
"Owen Miller","MIL",0,0,0,1,0,2,0,4.5,4.5,0.4,0.43478261,0.272727272,0.2,59.530035895270274,18,6.11,11.162572574615478,8.449211624264716,-0.07029064744710922,"Owen Miller",24655,680911
"Andrew Wantz","LAA",0,0,0,1,0,1.1,20.250004827977378,6.750001609325793,6.750001609325793,0,1,0,0.5,94.89863804408482,6.750001609325793,6.39,10.662574362755247,3.1845560096462813,-0.07058756053447723,"Andrew Wantz",24933,681806
"Spencer Howard","- - -",1,2,0,9,3,29,8.379311171496605,4.3448280148500915,1.55172429101789,0.3979591836734694,0.66666667,0.386138613,0.113636363,94.10673355882186,6.20689716407156,5.13,4.990158961814327,5.046877838921244,-0.0721309445798397,"Spencer Howard",23252,675921
"JT Chargois","- - -",2,0,0,22,0,24,7.500001192093085,3.000000476837234,1.500000238418617,0.2153846153846154,1,0.376811594,0.133333333,94.48930278577302,1.8750002980232712,4.49,4.787572832902313,4.514225647612902,-0.07229512929916382,"JT Chargois",13767,608638
"Aaron Hicks","LAA",0,0,0,1,0,1,0,9,9,0.25,0.625,0,0.25,66.51602511935764,18,23.71,19.162572574615478,12.22119505405426,-0.07313665747642517,"Aaron Hicks",5297,543305
"Germán Márquez","COL",0,0,0,1,1,4,6.75,9,2.25,0.3333333333333333,0.78947368,0.461538461,0.2,96.33279854910714,6.75,6.9,7.912572574615479,6.555892099440098,-0.07627031207084656,"German Marquez",15038,608566
"Keider Montero","DET",4,5,0,11,10,59.2,7.391061649404069,2.865921864054639,1.810055914139772,0.28313253012048195,0.70093458,0.415730337,0.1875,95.04633544339201,5.279329749574335,5,5.240784920479662,4.250918296418263,-0.07716529257595539,"Keider Montero",22630,672456
"Ben Rortvedt","TBR",0,0,0,1,0,2,4.5,9,4.5,0.2857142857142857,1,0.625,1,77.8719012920673,4.5,10.53,11.662572574615478,5.919900384545326,-0.07813894003629684,"Ben Rortvedt",20287,666163
"Zach McKinstry","DET",0,0,0,3,0,2,0,4.500002413989408,4.500002413989408,0,0,0.285714285,0.2,52.46390279134115,9.000004827978817,6.56,11.162576866152204,8.449214460240423,-0.08056457340717316,"Zach McKinstry",19392,656716
"Luis Guillorme","- - -",0,0,0,3,0,3,0,6,3,0.25,0.43478261,0.538461538,0.25,60.278601358103195,12,6.64,9.495905907948812,7.182113401095073,-0.08180925017222762,"Luis Guillorme",16451,641645
"Tanner Gordon","COL",0,5,0,7,7,31,7.258064962698719,1.7419355910476926,2.32258078806359,0.35,0.60301508,0.394230769,0.195121951,92.22400673791822,7.548387561206668,5.16,5.678701761684367,4.327117175758707,-0.08315740525722504,"Tanner Gordon",27669,685299
"Xzavion Curry","CLE",0,2,0,7,4,24.2,5.472973114038754,1.8243243713462514,1.8243243713462514,0.2891566265060241,0.62962963,0.21590909,0.102040816,92.36419892430905,5.837837988308004,6.07,5.189599653889092,5.563307448918366,-0.08403792884200811,"Xzavion Curry",25595,675540
"Josh Rojas","SEA",0,0,0,2,0,2,0,9,4.5,0,0.625,0.166666666,0.25,76.57815372242646,9,11.66,12.662572574615478,9.191883814334869,-0.08443405479192734,"Josh Rojas",19734,668942
"Matt Andriese","MIA",0,1,0,4,0,6,10.5,1.5,3,0.3125,0.57692308,0.5,0.25,91.60909016927083,6,4.34,5.66257257461548,3.34878006776174,-0.08699449896812439,"Matt Andriese",12022,542882
"Julio Teheran","NYM",0,0,0,1,1,2.2,10.125002413988689,6.750001609325793,3.3750008046628963,0.5,0.60606061,0.363636363,0.2,91.24310302734375,13.500003218651585,7.67,8.037573736906328,6.002552538956396,-0.08759479224681854,"Julio Teheran",6797,527054
"Dan Altavilla","KCR",0,1,0,5,1,3.2,12.272732692565238,7.363639615539142,2.4545465385130476,0.36363636363636365,0.39473684,0.545454545,0.333333333,96.82484690348308,14.727279231078285,5.96,7.2534834721372246,4.947291597207029,-0.09120446443557739,"Dan Altavilla",16507,656186
"Guillermo Zuñiga","LAA",0,0,1,5,0,7,3.857142857142857,6.428571428571429,1.2857142857142858,0.2608695652173913,0.68965517,0.375,0.125,96.79169323979592,6.428571428571429,6.23,6.734001146044051,6.607893283026559,-0.09183330088853836,"Guillermo Zuniga",19588,670871
"Brenan Hanifee","DET",0,0,0,8,1,11.1,3.970589014898275,1.5882356059593101,1.5882356059593101,0.19444444444444445,1,0.631578947,0.181818181,96.21089759239784,1.5882356059593101,2.9,5.103749426343525,4.279738542652461,-0.09459375031292439,"Brenan Hanifee",22304,669724
"Aaron Brooks","OAK",0,2,0,5,4,26.2,4.050000096559526,2.7000000643730178,1.3500000321865089,0.30851063829787234,0.63186813,0.474226804,0.121212121,92.40851100145188,5.062500120699409,6.68,5.225072623789312,5.149458951562915,-0.09490243345499039,"Aaron Brooks",12272,605156
"Deivi García","CHW",1,2,1,14,0,14,9.642859770327915,7.0714304982404705,1.285714636043722,0.35,0.45454545,0.333333333,0.105263157,95.26309706289557,7.0714304982404705,4.61,5.234001710463698,5.432462962921113,-0.09609033167362213,"Deivi Garcia",20276,665620
"Grant Hartwig","NYM",0,0,0,4,0,6.2,5.40000051498418,5.40000051498418,1.350000128746045,0.25,0.56603774,0.38095238,0.1,,6.750000643730225,6.11,6.61257290363315,6.9345563641294286,-0.09671217948198318,"Grant Hartwig",29946,701643
"Prelander Berroa","CHW",0,0,0,3,0,2,13.500006437304705,9.00000429153647,4.500002145768235,0.25,0.55555556,0.4,0.5,97.95332263764881,13.500006437304705,9.67,11.162576389314562,6.1772296319756785,-0.09720180183649063,"Prelander Berroa",22932,672860
"Chase Silseth","LAA",0,1,0,2,2,8,13.5,4.5,3.375,0.2631578947368421,0.64102564,0.238095238,0.3,94.17409261067708,6.75,6.19,6.537572574615479,3.555892099440098,-0.09723851084709167,"Chase Silseth",30074,681217
"Dinelson Lamet","LAD",0,0,1,3,0,4.1,6.230769687855771,4.153846458570514,2.076923229285257,0.08333333333333333,0.76923077,0.384615384,0.125,93.83154296875,2.076923229285257,5.44,6.162572794694183,5.958860077952422,-0.09919608384370804,"Dinelson Lamet",17186,659275
"Touki Toussaint","CHW",1,2,0,7,0,13.2,11.195123253231893,7.243903281502989,1.3170733239096344,0.45714285714285713,0.80882353,0.567567567,0.333333333,91.92075602213542,5.2682932956385375,5.23,5.211353300697132,3.973884892325555,-0.09923120588064194,"Touki Toussaint",16929,657053
"Yoendrys Gómez","NYY",0,0,0,5,0,11.1,7.94117736156434,5.558824153095038,1.588235472312868,0.2647058823529412,0.86419753,0.333333333,0.095238095,92.22159830729167,3.97058868078217,4.93,5.809631695136925,6.322081871784075,-0.09958802163600922,"Yoendrys Gomez",22872,672782
"Jack Neely","CHC",0,0,0,1,0,1,0,9,9,0.4,0,0.333333333,0.333333333,96.3255145733173,36,22.84,19.162572574615478,10.706539434194564,-0.0996880829334259,"Jack Neely",30106,680891
"Mike Clevinger","CHW",0,3,0,4,4,16,8.437501005828501,5.0625006034971,2.2500002682209335,0.36,0.70866142,0.339622641,0.16,93.55582819065125,6.7500008046628,7.48,6.2250729396939715,5.341722240421136,-0.10168097168207169,"Mike Clevinger",12808,605182
"Nick Burdi","NYY",1,0,0,12,0,9.2,11.172418936823652,8.379314202617739,0.9310349114019709,0.19047619047619047,0.95890411,0.272727272,0.083333333,97.6647265625,1.8620698228039418,3.56,5.438435691375853,5.973870500471541,-0.10629953444004059,"Nick Burdi",16074,595897
"Mason Englert","DET",1,0,0,11,0,19.2,6.406779868134963,1.8305085337528466,1.8305085337528466,0.2903225806451613,0.56074766,0.363636363,0.137931034,92.87036955758427,5.949152734696751,5.3,5.145623486181062,4.735030912361577,-0.11978764086961746,"Mason Englert",22288,669438
"Edward Cabrera","MIA",2,5,0,14,14,65.1,10.056123231858486,5.23469428507702,1.7908164659474015,0.2830188679245283,0.69306931,0.467455621,0.236363636,96.02855603448276,5.647959623372574,5.06,5.3972666261395865,4.085624571357854,-0.12112589180469513,"Edward Cabrera",21690,665795
"Emerson Hancock","SEA",3,4,0,9,9,45.1,5.55882368533257,2.779411842666285,1.5882353386664485,0.2638888888888889,0.66287879,0.355263157,0.13114754,93.75111607142857,4.764706015999345,6.11,5.412572637726281,5.156557766091759,-0.12146312743425369,"Emerson Hancock",27470,676106
"Ben Heller","PIT",0,1,0,5,0,7.1,11.045455024262125,3.681818341420709,1.2272727804735695,0.5,0.45918367,0.44,0.111111111,96.2396011352539,13.500000585209264,4.61,5.753481777837459,5.839650042309652,-0.1236712709069252,"Ben Heller",15100,621294
"John McMillon","MIA",0,1,0,3,0,5,5.4,5.4,1.8,0.08333333333333333,0.55555556,0.583333333,0.2,96.15419224330357,3.6,2.34,6.362572574615479,5.277228194475175,-0.12498411536216736,"John McMillon",27942,669111
"Lucas Sims","- - -",1,6,1,52,0,44,9.613638864076492,5.113637693657709,1.4318185542241584,0.2767857142857143,0.81180812,0.29059829,0.114754098,94.42340903340082,4.090910154926167,4.37,4.867118472501382,4.898800135547047,-0.13120200112462044,"Lucas Sims",13470,608371
"Parker Dunshee","ATL",0,0,0,1,0,2.1,11.571430147910819,7.714286765273879,7.714286765273879,0.3333333333333333,0.47619048,0.375,0.5,92.771484375,19.2857169131847,22.7,15.591145696445619,7.044839880434759,-0.1353130340576172,"Parker Dunshee",20018,670161
"Ricardo Pinto","PHI",0,0,1,6,0,10.2,6.750000402331376,4.21875025145711,1.687500100582844,0.40476190476190477,0.51724138,0.59090909,0.166666666,94.12042236328125,10.968750653788486,4.61,6.068822747841487,5.335310276462895,-0.13728487491607666,"Ricardo Pinto",16318,620982
"Ryne Stanek","- - -",6,3,7,54,0,46,9.978262731393826,4.500000839648196,1.3695654729364075,0.275,0.67615658,0.349206349,0.120689655,98.08330419282206,5.086957470906657,3.75,4.619094585516103,4.550616876040308,-0.1390850618481636,"Ryne Stanek",15947,592773
"Eric Orze","NYM",0,1,0,2,0,1.2,5.400002059937309,10.800004119874618,5.400002059937309,0.3333333333333333,0.43478261,0.142857142,0.2,94.03003607855902,21.600008239749236,6.47,15.162577152253945,11.906542769754484,-0.13921096920967102,"Eric Orze",27626,679358
"Bryan Shaw","CHW",0,1,0,5,0,4,9.00000429153647,9.00000429153647,2.2500010728841175,0.4666666666666667,0.66037736,0.25,0.125,,9.00000429153647,7.62,7.412574601174367,7.191885735661107,-0.13977639377117157,"Bryan Shaw",8110,543766
"Andrew Kittredge","STL",1,4,1,55,0,51.1,8.590911218943218,2.8051955000630913,1.5779224687854887,0.2785714285714286,0.77821012,0.438356164,0.166666666,,3.506494375078864,4.61,4.467767703117056,3.7818857826816785,-0.1456626057624817,"Andrew Kittredge",12828,552640
"Garrett Stubbs","PHI",0,0,0,3,0,3,0,6,6,0.25,0,0.357142857,0.25,59.10143828810307,21,5.59,13.829239241282146,9.201654227574666,-0.14892028272151947,"Garrett Stubbs",18067,596117
"Darius Vines","ATL",0,1,0,4,2,13.2,5.926829544012932,2.634146464005748,2.634146464005748,0.3541666666666667,0.58823529,0.403846153,0.173913043,90.92526528269974,8.560976008018681,6.6,6.747938595067747,5.492115067629349,-0.14986811950802803,"Darius Vines",25928,670241
"Adrian Houser","NYM",1,5,1,23,7,69.1,5.841346582364785,4.153846458570514,1.0384616146426284,0.3,0.62753036,0.484581497,0.103896103,93.81407020970394,5.841346582364785,5.2,4.9221880883154885,5.104329679502266,-0.15064350701868534,"Adrian Houser",12718,605288
"Hayden Birdsong","SFG",3,3,0,9,9,41.1,10.669355166938386,4.7903227280131535,1.7419355374593284,0.27835051546391754,0.73221757,0.431372549,0.181818181,95.99799194335938,5.008064670195569,4.61,5.049669406863084,4.1459156840722216,-0.15069477260112762,"Hayden Birdsong",31635,806185
"Jason Foley","DET",3,4,16,51,0,45,6.600001118978054,3.200000542534814,1.0000001695421294,0.2753623188405797,0.7037037,0.453900709,0.113636363,97.32877022879464,3.40000057644324,4.43,4.340350552076209,4.376902719913931,-0.1597381830215454,"Jason Foley",19531,671345
"Tyler Beede","CLE",1,0,0,13,0,14,11.571429359669642,5.785714679834821,1.285714373296627,0.3888888888888889,0.55555556,0.432432432,0.166666666,94.23315085827464,8.357143426428074,4.74,5.019715558266162,4.46084890864756,-0.16092969477176666,"Tyler Beede",16981,595881
"Yonny Chirinos","MIA",0,2,0,6,6,30,7.5,3.9,2.1,0.375,0.77235772,0.362745098,0.145833333,92.94357115963855,6.3,4.64,6.1292392412821455,5.519354899724325,-0.16632337868213654,"Yonny Chirinos",16401,630023
"Matt Carasiti","COL",0,1,0,7,0,8.2,7.269232902301759,3.115385529557897,2.076923686371931,0.4666666666666667,0.58139535,0.46875,0.333333333,94.83487955729167,10.384618431859657,8.51,5.93180415644472,3.980411320657362,-0.16787375509738922,"Matt Carasiti",13276,571539
"Kai-Wei Teng","SFG",0,0,0,4,0,11,5.727273223813944,6.545455112930221,1.6363637782325553,0.35135135135135137,0.56603774,0.435897435,0.133333333,94.26187838040866,9.818182669395332,7.34,6.708027427452682,6.4098305195902,-0.17189833521842957,"Kai-Wei Teng",24282,678906
"Matt Sauer","KCR",0,0,0,14,0,16.1,4.959184059546651,6.061224961668128,1.653061353182217,0.3333333333333333,0.68181818,0.317460317,0.09090909,95.3331074617347,7.714286314850345,5.66,6.652368764666825,7.324836293878456,-0.17267343401908875,"Matt Sauer",22284,669422
"Miguel Castro","ARI",0,0,0,11,0,13.2,5.268293663265631,1.9756101237246115,1.9756101237246115,0.3469387755102041,0.75757576,0.470588235,0.1875,,5.926830371173835,6.07,5.723548660925161,4.643145283131057,-0.17309117317199707,"Miguel Castro",15684,612434
"Seth Martinez","HOU",3,2,1,42,0,50.1,6.079471273770841,3.2185436155257396,1.2516558504822322,0.2465753424657534,0.81180812,0.413333333,0.112903225,91.0871078249008,3.0397356368854207,3.8,4.871182148289637,4.928969875687002,-0.18010352551937103,"Seth Martinez",21045,661527
"Nick Hernandez","HOU",0,0,0,3,0,6,10.500001668930318,1.500000238418617,6.000000953674468,0.26666666666666666,0.88235294,0.47368421,0.571428571,90.5808641387195,9.000001430511702,4.58,9.995906994078068,3.096337453924001,-0.18059296905994415,"Nick Hernandez",19281,663321
"John Curtiss","COL",0,0,0,3,0,2.1,3.8571433826369397,0,7.714286765273879,0.4444444444444444,0.625,0.09090909,0.333333333,94.03091251148896,15.428573530547759,7.48,13.448288261647317,6.2002588681066095,-0.181106835603714,"John Curtiss",16128,595928
"Brandon Bielak","- - -",1,0,0,13,0,23,4.6956527580161005,3.1304351720107335,1.5652175860053668,0.3253012048192771,0.79096045,0.356321839,0.114285714,92.49920035099638,5.0869571545174415,6.07,5.684312018735236,5.728353184869676,-0.19577614776790142,"Brandon Bielak",19866,656232
"Elieser Hernández","- - -",0,1,0,9,1,15.2,4.595745147111075,2.8723407169444224,2.8723407169444224,0.1956521739130435,0.66666667,0.215686274,0.166666666,91.94078935895648,6.319149577277729,6.27,7.247679372047546,5.999147453620067,-0.1963644940406084,"Elieser Hernandez",16933,622694
"Nick Anderson","KCR",3,1,1,37,0,35.2,7.31775753112205,3.7850469988562323,1.514018799542493,0.28431372549019607,0.79812207,0.398148148,0.136363636,94.74593777126736,4.037383465446648,5.13,5.069114766631952,4.750745975907827,-0.1971931755542755,"Nick Anderson",18337,623433
"Michael Petersen","LAD",3,0,0,9,0,12,6.000000953674468,5.250000834465159,1.500000238418617,0.20588235294117646,0.77464789,0.277777777,0.1,97.21409547483766,4.500000715255851,4.05,5.9959063582950884,6.353665781592243,-0.20005710422992706,"Michael Petersen",20827,656848
"J.P. Feyereisen","LAD",0,1,1,10,0,11,7.363637002046499,4.090909445581388,2.454545667348833,0.26666666666666666,0.546875,0.333333333,0.1875,91.89094669117647,8.181818891162775,8,6.708027427452682,5.365708212690842,-0.2038353681564331,"J.P. Feyereisen",16610,656420
"Riley Pint","COL",0,0,0,4,0,3.1,18.900007209780583,13.500005149843274,5.400002059937309,0.5,0.43478261,0.25,0.4,94.87266438802084,21.600008239749236,7.91,13.062576351167213,7.534557672184982,-0.20463494956493378,"Riley Pint",21858,666207
"Zack Kelly","BOS",5,2,0,40,2,48.1,9.49655309824561,3.7241384699002387,1.6758623114551074,0.22033898305084745,0.81081081,0.468253968,0.191489361,96.5412373046875,2.7931038524251792,4.25,4.838434886070586,3.8906171103065086,-0.21013163030147552,"Zack Kelly",20349,677161
"Phil Maton","- - -",2,2,2,55,0,50,8.640001153564608,3.9600005287171114,1.2600001682281718,0.24603174603174602,0.78671329,0.484848484,0.142857142,,3.7800005046845158,4.7,4.802572793579131,4.466935256229187,-0.22658833861351013,"Phil Maton",18064,664208
"Jack Kochanowicz","LAA",1,3,0,4,4,20.2,3.0483871905538247,3.0483871905538247,1.7419355374593284,0.3333333333333333,0.66878981,0.569444444,0.2,95.83460235595703,6.532258265472482,6.77,6.4528952564830995,5.402561953067453,-0.22977621853351593,"Jack Kochanowicz",27688,686799
"José Cisnero","LAA",0,0,0,15,0,15.2,9.76595962657433,4.595745706623215,2.2978728533116075,0.32558139534883723,0.58035714,0.413043478,0.222222222,95.58019649621212,6.893618559934822,5.92,6.226403045697622,4.647496384187697,-0.23600372672080994,"Jose Cisnero",6399,542585
"Yunior Marte","PHI",0,0,0,22,0,24,8.62500068545347,5.250000417232546,1.8750001490116237,0.35064935064935066,0.64102564,0.426829268,0.208333333,97.24223851445896,7.125000566244171,6.47,5.70423944327568,4.510561634937053,-0.23813097178936005,"Yunior Marte",14416,628708
"Cristian Mena","ARI",0,0,0,1,1,3,6,9,6,0.25,0.71428571,0.4,0.4,95.435791015625,12,10.91,13.495905907948814,7.353665274381639,-0.2382623851299286,"Cristian Mena",27974,691441
"Daulton Jefferies","- - -",0,2,0,6,1,14.2,7.363636682841418,2.454545560947139,2.454545560947139,0.38461538461538464,0.38461538,0.392857142,0.16,93.31519458912037,9.818182243788556,4.34,6.094390883524561,5.130735648330258,-0.23982233554124832,"Daulton Jefferies",19345,641726
"Luke Jackson","- - -",4,2,0,43,0,43.2,9.274810308149027,3.9160310189962555,1.4427482701565153,0.325,0.68181818,0.496,0.184210526,95.04191595793776,5.564886184889416,4.52,4.628221610964954,3.8623493075094473,-0.24825622886419296,"Luke Jackson",11752,592426
"Jonathan Heasley","BAL",0,1,0,4,0,5.1,6.750000402331376,5.062500301748532,3.375000201165688,0.42105263157894735,0.26785714,0.666666666,0.5,93.52251325334821,16.87500100582844,7.81,8.787572909891626,5.048564401924123,-0.2511654794216156,"Jonathan Heasley",22224,669169
"Taijuan Walker","PHI",3,4,0,12,12,61.2,7.4432435502023875,3.9405407030483226,2.1891892794712904,0.29310344827586204,0.74324324,0.365079365,0.185185185,91.68521892490672,5.691892126625355,6.39,6.081491613910533,4.908850028393563,-0.25138235092163086,"Taijuan Walker",11836,592836
"Nick Sandlin","CLE",7,0,1,55,0,45.2,10.445258673726254,3.7445266943546947,1.576642818675661,0.2403846153846154,0.82969432,0.361111111,0.153846153,92.66350702408256,3.547446342020237,4.08,4.695419759439038,4.142764675554237,-0.25436311960220337,"Nick Sandlin",20517,680704
"Brad Keller","- - -",0,3,1,15,2,37.1,7.232143657700228,3.133928918336766,1.9285716420533943,0.28205128205128205,0.73059361,0.496,0.181818181,,5.303572015646834,4.8,5.466144258179256,4.465559699397706,-0.2573327571153641,"Brad Keller",15734,641745
"Jake Bloss","HOU",0,1,0,3,3,11.2,8.485714748149041,2.314285840404284,3.857143067340473,0.3055555555555556,0.83333333,0.25,0.238095238,93.59375,6.942857521212852,5.88,7.619715674653358,4.774667063929394,-0.2595248520374298,"Jake Bloss",33168,814005
"Spencer Bivens","SFG",2,1,0,15,1,25.2,6.6623383224624355,2.1038963123565586,1.753246926963799,0.2631578947368421,0.88,0.592592592,0.192307692,94.8540096282959,2.8051950831420784,4.19,5.032702630043531,4.034561470742798,-0.2608884908258915,"Spencer Bivens",30226,702352
"Adam Oller","MIA",0,1,0,1,1,4.2,3.8571433826369397,7.714286765273879,3.8571433826369397,0.07692307692307693,0.64516129,0.333333333,0.25,93.9345474243164,9.64285845659235,12.09,11.734002313808677,8.7591258282734,-0.26163753867149353,"Adam Oller",20132,670124
"Zach Plesac","LAA",1,1,0,3,3,12,3.7500002980232474,5.250000417232546,3.000000238418598,0.21052631578947367,0.59701493,0.195121951,0.153846153,90.40425441576087,8.250000655651144,8.72,8.412572991848025,7.360993417971996,-0.2665349543094635,"Zach Plesac",19979,668676
"Jay Jackson","MIN",1,2,0,20,0,26.1,9.911393601549559,3.075949738411932,2.3924053520981694,0.30434782608695654,0.47794118,0.355263157,0.21875,92.03648639547414,7.5189882494513895,4.77,5.441053862328021,3.825951635792776,-0.2697322964668274,"Jay Jackson",7432,543351
"Jack Leiter","TEX",0,1,0,3,3,9.1,6.750000919614645,5.7857150739554095,2.8928575369777048,0.40540540540540543,0.32110092,0.325,0.166666666,95.75053943452382,16.392859376206996,9.5,8.412573289871315,7.155123242572467,-0.2702655494213104,"Jack Leiter",30146,683004
"Paolo Espino","TOR",0,1,0,3,1,8.2,3.1153848439278855,5.192308073213143,3.1153848439278855,0.34375,0.75949367,0.314285714,0.1875,88.21464186448317,8.307692917141027,9.79,9.047188390923708,7.343475564142594,-0.27269570529460907,"Paolo Espino",8246,502179
"Allan Winans","ATL",0,2,0,2,2,7.2,4.695652563315065,4.695652563315065,3.521739422486299,0.36666666666666664,0.28985507,0.515151515,0.3,90.34786854619566,15.260870830773962,7.39,8.771268691908473,5.6599496771876385,-0.2831256687641144,"Allan Winans",21238,642216
"Matt Bowman","- - -",0,0,0,10,0,15,6.000000786781414,4.2000005507469895,1.8000002360344243,0.18181818181818182,0.69620253,0.468085106,0.176470588,93.8125991821289,5.400000708103272,5.34,6.229239643414868,5.345849230083346,-0.2834577448666096,"Matt Bowman",13528,621199
"Tyler Kinley","COL",5,1,6,58,0,56.2,9.529412833877208,4.44705932247603,1.7470590195441549,0.2894736842105263,0.6851312,0.382716049,0.174603174,96.14356284818942,5.876471247557612,4.64,5.103749262997873,4.264160416760203,-0.28992581367492676,"Tyler Kinley",18297,641755
"Jonathan Bowlan","KCR",0,1,0,1,1,2.2,10.125002413988689,10.125002413988689,10.125002413988689,0.375,1,0.363636363,0.6,95.559033203125,13.500003218651585,6.6,18.912576329708994,7.127552807177361,-0.29048866033554077,"Jonathan Bowlan",24607,680742
"Adam Mazur","SDP",1,3,0,8,8,33.2,5.881188563068394,5.61386181020165,1.6039605172004712,0.31775700934579443,0.64102564,0.336283185,0.117647058,94.57932044719827,7.485149080268866,5.55,6.221978746312674,6.19962537668882,-0.29085007309913635,"Adam Mazur",31900,800049
"Jordan Romano","TOR",1,2,8,15,0,13.2,8.560976605412623,2.6341466478192688,2.6341466478192688,0.3,0.71428571,0.279069767,0.222222222,96.5783999544903,6.5853666195481715,7.57,6.162572923520758,4.352606944053274,-0.3047020137310028,"Jordan Romano",16122,605447
"Tanner Rainey","WSN",0,0,0,37,0,38.1,6.573913261543382,6.1043480285759975,1.4086956989021533,0.2711864406779661,0.73825503,0.300813008,0.086956521,94.01924579326923,5.400000179124921,6.23,6.084311801968093,6.775909331961069,-0.30717575550079346,"Tanner Rainey",17610,663432
"Louie Varland","MIN",0,5,0,8,7,36.2,7.8545457950308455,2.700000117041853,2.209091004852425,0.3389830508474576,0.71984436,0.433070866,0.225,95.83262814891582,6.136363902367847,5.96,5.835299963202363,4.296742390900084,-0.3092275783419609,"Louie Varland",27691,686973
